"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"63695099999","2001-05-07","  60.8","000000","999.9","  75.7","  56.1","  5.1"," 0.00","9999.9","999.9","999.9","  69.3"," 15.7","  3.3"
"63695099999","2001-05-08","  59.8","000000","999.9","  75.6","  55.8","  6.0"," 0.00","9999.9","999.9","999.9","  67.4"," 15.4","  3.9"
"63695099999","2001-05-09","  59.7","000000","999.9","  76.1","  59.9","  7.0"," 0.00","9999.9","999.9","999.9","  66.2"," 11.2","  4.6"
"63695099999","2001-05-10","  56.5","000000","999.9","  75.0","  58.3"," 20.0"," 0.03","9999.9","999.9","999.9","  66.2"," 15.9","  7.8"
"63695099999","2001-05-11","  60.4","000000","999.9","  75.7","  58.5"," 25.1"," 0.00","9999.9","999.9","999.9","  68.2"," 21.1"," 12.2"
"63695099999","2001-05-12","  58.7","000000","999.9","  75.4","  56.1"," 12.0"," 0.00","9999.9","999.9","999.9","  68.7"," 23.3","  8.0"
"63695099999","2001-05-13","  60.4","000000","999.9","  75.6","  58.8","  8.9"," 0.12","9999.9","999.9","999.9","  67.7"," 17.1","  5.7"
"63695099999","2001-05-14","  60.9","000000","999.9","  74.1","  57.2","  7.0"," 0.00","9999.9","999.9","999.9","  67.2"," 17.4","  5.0"
"63695099999","2001-05-15","  59.8","000000","999.9","  73.8","  58.3","  6.0"," 0.00","9999.9","999.9","999.9","  65.0"," 15.5","  4.0"
"63695099999","2001-05-16","  59.8","010000","999.9","  72.0","  58.8","  5.1","99.99","9999.9","999.9","999.9","  64.9"," 12.4","  3.3"
"63695099999","2001-05-17","  60.0","010000","999.9","  72.1","  58.6","  5.1"," 0.08","9999.9","999.9","999.9","  64.3"," 11.1","  3.7"
"63695099999","2001-05-18","  59.6","000000","999.9","  74.1","  57.6","  5.1"," 0.00","9999.9","999.9","999.9","  67.8"," 13.9","  4.0"
"63695099999","2001-05-19","  57.9","000000","999.9","  74.7","  56.3","  9.9"," 0.00","9999.9","999.9","999.9","  64.5"," 16.1","  5.4"
"63695099999","2001-05-20","  59.4","000000","999.9","  77.2","  55.4"," 15.9"," 0.00","9999.9","999.9","999.9","  68.2"," 15.7","  6.4"
"63695099999","2001-05-21","  59.3","100000","999.9","  75.0","  59.9","  9.9"," 0.00","9999.9","999.9","999.9","  65.7"," 13.4","  5.4"
"63695099999","2001-05-22","  60.7","000000","999.9","  77.2","  60.1","  6.0"," 0.00","9999.9","999.9","999.9","  69.8"," 18.6","  4.4"
"63695099999","2001-05-23","  60.2","110000","999.9","  75.6","  59.7","  6.0","99.99","9999.9","999.9","999.9","  67.1"," 11.9","  4.7"
"63695099999","2001-05-24","  57.4","000000","999.9","  75.2","  56.3","  9.9"," 0.75","9999.9","999.9","999.9","  63.3"," 14.5","  4.3"
"63695099999","2001-05-25","  58.3","000000","999.9","  75.6","  56.5","  5.1"," 0.00","9999.9","999.9","999.9","  64.7"," 10.8","  3.2"
"63695099999","2001-05-26","  58.3","000000","999.9","  75.7","  57.4","  4.1"," 0.00","9999.9","999.9","999.9","  63.8"," 11.2","  3.1"
"63695099999","2001-05-27","  59.7","100000","999.9","  72.9","  58.8"," 33.0"," 0.00","9999.9","999.9","999.9","  63.4"," 12.5","  7.6"
"63695099999","2001-05-28","  58.2","100000","999.9","  72.7","  58.3","  9.9"," 0.00","9999.9","999.9","999.9","  64.4"," 10.9","  5.9"
"63695099999","2001-05-29","  56.3","100000","999.9","  72.7","  55.8","  7.0"," 0.00","9999.9","999.9","999.9","  63.0"," 12.8","  4.0"
"63695099999","2001-05-30","  57.0","000000","999.9","  72.7","  56.7","  8.0"," 0.00","9999.9","999.9","999.9","  64.9","  8.7","  4.2"
"63695099999","2001-05-31","  56.3","000000","999.9","  74.8","  56.3","  8.0"," 0.00","9999.9","999.9","999.9","  66.5"," 18.6","  4.5"
"63695099999","2001-06-01","  58.2","000000","999.9","  71.8","  57.2","  5.1"," 0.00","9999.9","999.9","999.9","  65.6"," 18.6","  3.8"
"63695099999","2001-06-02","  58.7","000000","999.9","  72.0","  56.5"," 20.0"," 0.00","9999.9","999.9","999.9","  64.5"," 12.0","  8.5"
"63695099999","2001-06-03","  55.3","000000","999.9","  74.8","  50.9","  7.0"," 0.00","9999.9","999.9","999.9","  61.6"," 11.1","  3.6"
"63695099999","2001-06-04","  55.8","000000","999.9","  73.4","  51.6","  6.0"," 0.00","9999.9","999.9","999.9","  64.4"," 16.3","  4.1"
"63695099999","2001-06-05","  58.6","000000","999.9","  73.0","  58.5","  4.1"," 0.00","9999.9","999.9","999.9","  62.8","  8.7","  3.1"
"63695099999","2001-06-06","  60.0","110000","999.9","  66.2","  57.9","  6.0"," 0.03","9999.9","999.9","999.9","  62.1","  9.2","  3.6"
"63695099999","2001-06-07","  55.7","000000","999.9","  81.5","  56.3","  5.1"," 0.02","9999.9","999.9","999.9","  65.2"," 14.8","  3.0"
"63695099999","2001-06-08","  56.6","000000","999.9","  74.8","  55.2","  6.0"," 0.00","9999.9","999.9","999.9","  63.3"," 11.7","  3.9"
"63695099999","2001-06-09","  57.2","000000","999.9","  74.3","  57.0","  8.0"," 0.00","9999.9","999.9","999.9","  64.4"," 11.7","  4.3"
